Time,LeftRate,RightRate,EstX,EstY,EstTheta,GoalX,GoalY,GoalTheta,LeftVolt,RightVolt,LeftVelRef,RightVelRef,EstLeftVel,EstRightVel
7.522,0,0,4.74311,0.242286,1.02621,4.62923,0.345259,0.947735,0.287316,0.229882,0.0247989,0.019084,0.0025367,0.00177083
7.527,0,0,4.74312,0.242295,1.02626,4.62928,0.34533,0.947738,0.298939,0.231213,0.0248189,0.0190956,0.00257174,0.00176895
7.532,0,0,4.74313,0.242305,1.02653,4.62933,0.345401,0.947741,0.305278,0.231977,0.0248784,0.0191036,0.00262424,0.00176528
7.537,0,0,4.74313,0.242314,1.02613,4.62939,0.345472,0.947744,0.287158,0.23025,0.02482,0.0191223,0.00253166,0.00177529
7.542,0,0,4.74314,0.242323,1.02623,4.62944,0.345543,0.947748,0.300766,0.231823,0.0248498,0.0191331,0.00258064,0.00177226
7.547,0,0,4.74314,0.242333,1.02641,4.62949,0.345615,0.947751,0.302972,0.232176,0.0248924,0.0191427,0.00261278,0.00177064
7.552,0,0,4.74315,0.242342,1.02599,4.62954,0.345686,0.947754,0.286813,0.230613,0.0248305,0.0191614,0.00252467,0.00178004
7.557,0,0,4.74315,0.242352,1.02622,4.62959,0.345757,0.947757,0.304626,0.232674,0.0248837,0.0191702,0.00260137,0.00177469
7.562,0,0,4.74316,0.242361,1.02634,4.62964,0.345828,0.94776,0.301779,0.232477,0.0249167,0.0191807,0.00261274,0.00177494
7.567,0,0,4.74317,0.242371,1.02595,4.62969,0.345899,0.947763,0.287737,0.231094,0.0248587,0.0191989,0.00252991,0.00178358
7.572,0,0,4.74317,0.24238,1.02628,4.62974,0.34597,0.947767,0.307589,0.233418,0.0249285,0.0192064,0.00262119,0.0017771
7.577,0,0,4.74318,0.242389,1.02633,4.62979,0.346041,0.94777,0.300334,0.232717,0.0249494,0.019218,0.00261084,0.00177917
7.582,0,0,4.74318,0.242399,1.02602,4.62984,0.346112,0.947773,0.290535,0.231764,0.0249066,0.0192348,0.00254607,0.00178598
7.587,0,0,4.74319,0.242408,1.02639,4.6299,0.346183,0.947776,0.309391,0.234013,0.0249844,0.0192418,0.002638,0.00177956
7.592,0,0,4.74319,0.242418,1.02632,4.62995,0.346254,0.947779,0.297416,0.232762,0.0249829,0.0192552,0.00259871,0.00178399
7.598,0,0,4.7432,0.242427,1.0261,4.63,0.346325,0.947783,0.293507,0.232458,0.024956,0.0192705,0.00255942,0.00178854
7.603,0,0,4.74321,0.242437,1.0265,4.63005,0.346396,0.947786,0.310805,0.234567,0.0250391,0.0192773,0.00265134,0.0017823
7.608,0,0,4.74321,0.242446,1.02631,4.6301,0.346467,0.947789,0.294806,0.232824,0.0250173,0.0192922,0.00258719,0.00178864
7.613,0,0,4.74322,0.242456,1.02613,4.63015,0.346538,0.947792,0.295083,0.233005,0.0249973,0.019307,0.00256433,0.00179183
7.618,0,0,4.74322,0.242465,1.02651,4.6302,0.346609,0.947795,0.310589,0.234952,0.025076,0.0193142,0.00265137,0.00178626
7.623,0,0,4.74323,0.242475,1.02623,4.63025,0.34668,0.947798,0.292648,0.232949,0.0250378,0.0193303,0.00257339,0.00179359
7.628,0,0,4.74323,0.242484,1.02624,4.6303,0.346751,0.947802,0.300743,0.23406,0.0250515,0.0193425,0.00259361,0.00179341
7.633,0,0,4.74324,0.242493,1.02659,4.63036,0.346822,0.947805,0.310453,0.235331,0.0251259,0.0193502,0.00266117,0.00178944
7.638,0,0,4.74325,0.242503,1.02625,4.63041,0.346893,0.947808,0.291442,0.233152,0.0250764,0.019367,0.00256924,0.00179758
7.643,0,0,4.74325,0.242513,1.02627,4.63046,0.346964,0.947811,0.301676,0.23455,0.0250929,0.019379,0.00259733,0.00179688
7.648,0,0,4.74326,0.242522,1.02654,4.63051,0.347035,0.947814,0.308748,0.235532,0.0251534,0.0193879,0.00265155,0.00179412
7.653,0,0,4.74326,0.242532,1.02612,4.63056,0.347106,0.947818,0.289347,0.23327,0.0250884,0.0194055,0.00255218,0.00180268
7.658,0,0,4.74327,0.242541,1.02621,4.63061,0.347177,0.947821,0.303883,0.235244,0.0251174,0.0194166,0.00260396,0.00180048
7.663,0,0,4.74327,0.242551,1.02642,4.63066,0.347248,0.947824,0.307258,0.235785,0.0251667,0.0194264,0.00264433,0.00179893
7.668,0,0,4.74328,0.24256,1.026,4.63071,0.347319,0.947827,0.289643,0.233698,0.0251024,0.0194437,0.00255079,0.00180684
7.673,0,0,4.74329,0.24257,1.0262,4.63076,0.34739,0.94783,0.307203,0.236092,0.0251512,0.0194536,0.0026234,0.00180334
7.678,0,0,4.74329,0.242579,1.02637,4.63081,0.347461,0.947833,0.306474,0.236103,0.0251935,0.0194639,0.00264637,0.00180301
7.683,0,0,4.7433,0.242589,1.02598,4.63087,0.347533,0.947837,0.290723,0.234204,0.025134,0.0194807,0.00255777,0.00181027
7.688,0,0,4.7433,0.242598,1.02633,4.63092,0.347604,0.94784,0.311616,0.237062,0.0252082,0.0194891,0.00265278,0.00180535
7.693,0,0,4.74331,0.242608,1.02637,4.63097,0.347675,0.947843,0.303607,0.236107,0.0252287,0.0195008,0.00263939,0.00180734
7.699,0,0,4.74332,0.242617,1.02603,4.63102,0.347746,0.947846,0.29274,0.234813,0.025179,0.0195169,0.00256713,0.00181328
7.704,0,0,4.74332,0.242627,1.02639,4.63107,0.347817,0.947849,0.312414,0.237557,0.025255,0.0195253,0.00266079,0.00180864
7.709,0,0,4.74333,0.242636,1.02636,4.63112,0.347888,0.947853,0.301815,0.236242,0.0252608,0.0195379,0.00263093,0.00181165
7.714,0,0,4.74333,0.242646,1.02609,4.63117,0.347959,0.947856,0.295339,0.235511,0.0252248,0.019553,0.0025795,0.00181614
7.719,0,0,4.74334,0.242656,1.02647,4.63122,0.34803,0.947859,0.313541,0.238097,0.0253046,0.0195614,0.00267195,0.00181177
7.724,0,0,4.74334,0.242665,1.02634,4.63127,0.348101,0.947862,0.29972,0.236321,0.0252937,0.0195749,0.00262182,0.00181593
7.729,0,0,4.74335,0.242675,1.02613,4.63132,0.348172,0.947865,0.297331,0.236138,0.0252674,0.0195893,0.00258788,0.00181927
7.734,0,0,4.74336,0.242684,1.02653,4.63138,0.348243,0.947868,0.314535,0.238626,0.0253503,0.0195977,0.00268078,0.00181509
7.739,0,0,4.74336,0.242694,1.02625,4.63143,0.348314,0.947872,0.295893,0.23616,0.0253121,0.0196127,0.00260116,0.00182088
7.744,0,0,4.74337,0.242704,1.02615,4.63148,0.348385,0.947875,0.300835,0.237,0.0253059,0.0196259,0.00260114,0.00182229
7.749,0,0,4.74337,0.242713,1.02652,4.63153,0.348456,0.947878,0.314201,0.23899,0.025384,0.0196347,0.00268326,0.00181895
7.754,0,0,4.74338,0.242723,1.02621,4.63158,0.348527,0.947881,0.295214,0.23643,0.0253391,0.0196499,0.00259748,0.0018249
7.759,0,0,4.74339,0.242732,1.02616,4.63163,0.348598,0.947884,0.302796,0.237657,0.0253429,0.0196626,0.00261134,0.00182556
7.764,0,0,4.74339,0.242742,1.02645,4.63168,0.348669,0.947888,0.312546,0.239167,0.025408,0.0196722,0.00267644,0.00182335
7.769,0,0,4.7434,0.242752,1.02606,4.63173,0.34874,0.947891,0.293179,0.236515,0.0253483,0.0196879,0.0025819,0.00182962
7.774,0,0,4.7434,0.242761,1.02611,4.63178,0.348811,0.947894,0.305474,0.238453,0.0253679,0.0196998,0.00262138,0.00182908
7.779,0,0,4.74341,0.242771,1.02639,4.63184,0.348882,0.947897,0.312457,0.239581,0.0254307,0.0197096,0.00267919,0.00182743
7.784,0,0,4.74341,0.242781,1.02599,4.63189,0.348953,0.9479,0.293428,0.236924,0.0253709,0.0197252,0.00258402,0.00183344
7.789,0,0,4.74342,0.24279,1.0262,4.63194,0.349024,0.947903,0.310508,0.239583,0.0254203,0.0197357,0.00265265,0.00183149
7.794,0,0,4.74343,0.2428,1.02636,4.63199,0.349095,0.947907,0.309573,0.239542,0.0254618,0.0197466,0.00267287,0.00183166
7.801,0,0,4.74343,0.24281,1.026,4.63204,0.349166,0.94791,0.29451,0.237431,0.0254062,0.0197618,0.00258785,0.00183693
7.805,0,0,4.74344,0.242819,1.02638,4.63209,0.349238,0.947913,0.316147,0.240798,0.0254883,0.019771,0.0026883,0.00183355
7.81,0,0,4.74344,0.242829,1.02637,4.63214,0.349309,0.947916,0.305214,0.239242,0.0254981,0.0197834,0.00265921,0.00183593
7.815,0,0,4.74345,0.242839,1.02601,4.63219,0.34938,0.947919,0.295132,0.237859,0.0254433,0.0197983,0.00258606,0.00184048
7.82,0,0,4.74346,0.242848,1.02635,4.63224,0.349451,0.947923,0.315496,0.241096,0.0255184,0.019808,0.00268314,0.00183759
7.825,0,0,4.74346,0.242858,1.02636,4.63229,0.349522,0.947926,0.306129,0.239758,0.0255315,0.0198202,0.00266241,0.0018396
7.83,0,0,4.74347,0.242868,1.02613,4.63235,0.349593,0.947929,0.299331,0.238844,0.0255005,0.0198341,0.00261263,0.00184294
7.835,0,0,4.74347,0.242877,1.0265,4.6324,0.349664,0.947932,0.316904,0.241672,0.0255806,0.0198437,0.00270143,0.00184045
7.84,0,0,4.74348,0.242887,1.02638,4.63245,0.349735,0.947935,0.303004,0.239613,0.0255699,0.0198568,0.00264976,0.00184363
7.845,0,0,4.74348,0.242897,1.02616,4.6325,0.349806,0.947938,0.30028,0.239329,0.0255415,0.0198705,0.00261324,0.00184637
7.85,0,0,4.74349,0.242906,1.02654,4.63255,0.349877,0.947942,0.317584,0.242161,0.0256227,0.0198803,0.00270536,0.00184401
7.855,0,0,4.7435,0.242916,1.02632,4.6326,0.349948,0.947945,0.300578,0.23959,0.0255936,0.0198939,0.00263593,0.00184782
7.861,0,0,4.7435,0.242926,1.02613,4.63265,0.350019,0.947948,0.301561,0.239896,0.0255712,0.0199073,0.00261539,0.00184997
7.865,0,0,4.74351,0.242936,1.0265,4.6327,0.35009,0.947951,0.317689,0.242588,0.0256507,0.0199173,0.00270633,0.00184795
7.87,0,0,4.74351,0.242945,1.02622,4.63275,0.350161,0.947954,0.299227,0.239747,0.0256111,0.0199312,0.00262756,0.00185198
7.875,0,0,4.74352,0.242955,1.02613,4.6328,0.350232,0.947958,0.304524,0.24075,0.0256056,0.019944,0.00262991,0.0018533
7.881,0,0,4.74353,0.242965,1.02648,4.63286,0.350303,0.947961,0.317774,0.243006,0.0256834,0.0199542,0.00271186,0.00185176
7.885,0,0,4.74353,0.242975,1.02612,4.63291,0.350374,0.947964,0.296896,0.239732,0.0256268,0.0199684,0.00261493,0.0018562
7.89,0,0,4.74354,0.242984,1.0262,4.63296,0.350445,0.947967,0.310092,0.242035,0.0256545,0.0199802,0.00265876,0.00185617
7.896,0,0,4.74354,0.242994,1.02646,4.63301,0.350516,0.94797,0.315338,0.242996,0.0257141,0.019991,0.00270743,0.0018558
7.901,0,0,4.74355,0.243004,1.02609,4.63306,0.350587,0.947973,0.297266,0.240138,0.0256573,0.0200051,0.00261509,0.00185985
7.906,0,0,4.74356,0.243014,1.02625,4.63311,0.350658,0.947977,0.31259,0.242822,0.0256983,0.0200165,0.00267366,0.00185947
7.911,0,0,4.74356,0.243023,1.0265,4.63316,0.350729,0.94798,0.315679,0.243427,0.025757,0.0200275,0.00271472,0.00185936
7.916,0,0,4.74357,0.243033,1.0261,4.63321,0.350801,0.947983,0.296629,0.240362,0.0256932,0.0200416,0.00261356,0.00186341
7.921,0,0,4.74357,0.243043,1.02634,4.63326,0.350872,0.947986,0.315642,0.243698,0.0257504,0.0200527,0.00269131,0.00186261
7.926,0,0,4.74358,0.243053,1.02652,4.63331,0.350943,0.947989,0.313948,0.243498,0.0257947,0.0200642,0.00271039,0.00186315
7.931,0,0,4.74358,0.243063,1.02614,4.63337,0.351014,0.947993,0.297978,0.240915,0.0257363,0.020078,0.00261977,0.00186669
7.936,0,0,4.74359,0.243072,1.02644,4.63342,0.351085,0.947996,0.317712,0.244411,0.0258033,0.020089,0.00270589,0.00186581
7.941,0,0,4.7436,0.243082,1.02647,4.63347,0.351156,0.947999,0.310234,0.243225,0.0258207,0.0201011,0.00269277,0.00186722
7.946,0,0,4.7436,0.243092,1.02616,4.63352,0.351227,0.948002,0.300447,0.241676,0.0257753,0.0201144,0.00262776,0.00187
7.952,0,0,4.74361,0.243102,1.0265,4.63357,0.351298,0.948005,0.319447,0.245085,0.0258503,0.0201254,0.00271908,0.0018692
7.956,0,0,4.74361,0.243112,1.02641,4.63362,0.351369,0.948008,0.307054,0.243035,0.0258445,0.0201379,0.0026779,0.00187122
7.961,0,0,4.74362,0.243121,1.02619,4.63367,0.35144,0.948012,0.303448,0.242544,0.0258157,0.0201508,0.00264003,0.00187331
7.966,0,0,4.74363,0.243131,1.02657,4.63372,0.351511,0.948015,0.321035,0.245738,0.0258977,0.0201619,0.00273299,0.00187265
7.971,0,0,4.74363,0.243141,1.02643,4.63377,0.351582,0.948018,0.306166,0.243221,0.0258832,0.0201745,0.00267733,0.00187481
7.976,0,0,4.74364,0.243151,1.02619,4.63383,0.351653,0.948021,0.303109,0.242824,0.0258492,0.0201874,0.00263733,0.00187686
7.982,0,0,4.74364,0.243161,1.02656,4.63388,0.351724,0.948024,0.321626,0.24623,0.0259323,0.0201986,0.0027351,0.00187637
7.986,0,0,4.74365,0.243171,1.02624,4.63393,0.351795,0.948028,0.300841,0.242644,0.0258819,0.0202116,0.00264516,0.00187913
7.991,0,0,4.74366,0.243181,1.02619,4.63398,0.351866,0.948031,0.309208,0.244292,0.0258853,0.0202239,0.00266188,0.00188028
7.997,0,0,4.74366,0.24319,1.02653,4.63403,0.351937,0.948034,0.320726,0.246471,0.0259606,0.0202353,0.00273844,0.00188032
8.002,0,0,4.74367,0.2432,1.02624,4.63408,0.352008,0.948037,0.302339,0.243261,0.0259175,0.0202481,0.00265514,0.00188269
8.007,0,0,4.74367,0.24321,1.02625,4.63413,0.352079,0.94804,0.311278,0.245022,0.0259313,0.0202603,0.00267788,0.0018837
8.012,0,0,4.74368,0.24322,1.02657,4.63418,0.35215,0.948043,0.320703,0.246835,0.0260032,0.0202719,0.00274393,0.00188395
8.017,0,0,4.74369,0.24323,1.02623,4.63423,0.352222,0.948047,0.301344,0.243409,0.0259509,0.0202846,0.00265075,0.00188624
8.022,0,0,4.74369,0.24324,1.02635,4.63428,0.352293,0.94805,0.314836,0.246022,0.0259841,0.0202966,0.00269749,0.001887
8.027,0,0,4.7437,0.24325,1.02663,4.63434,0.352364,0.948053,0.320341,0.247122,0.0260502,0.0203084,0.00274874,0.00188748
8.032,0,0,4.7437,0.24326,1.02625,4.63439,0.352435,0.948056,0.300632,0.243594,0.02599,0.020321,0.00264785,0.00188963
8.037,0,0,4.74371,0.243269,1.02645,4.63444,0.352506,0.948059,0.317738,0.246906,0.0260382,0.020333,0.00271367,0.0018903
8.042,0,0,4.74372,0.243279,1.02661,4.63449,0.352577,0.948063,0.31716,0.246888,0.0260808,0.020345,0.00273505,0.00189118
8.047,0,0,4.74372,0.243289,1.02621,4.63454,0.352648,0.948066,0.300512,0.243902,0.0260171,0.0203575,0.00264151,0.00189313
8.052,0,0,4.74373,0.243299,1.02651,4.63459,0.352719,0.948069,0.321377,0.247959,0.0260857,0.0203695,0.00273299,0.00189381
8.057,0,0,4.74373,0.243309,1.0266,4.63464,0.35279,0.948072,0.315337,0.246904,0.0261138,0.0203817,0.00273084,0.00189487
8.062,0,0,4.74374,0.243319,1.02625,4.63469,0.352861,0.948075,0.302502,0.244602,0.0260599,0.020394,0.00265164,0.00189651
8.067,0,0,4.74375,0.243329,1.02658,4.63474,0.352932,0.948078,0.322799,0.248588,0.0261342,0.0204061,0.00274507,0.00189733
8.072,0,0,4.74375,0.243339,1.02656,4.63479,0.353003,0.948082,0.312498,0.246714,0.0261413,0.0204182,0.0027177,0.0018985
8.077,0,0,4.74376,0.243349,1.02619,4.63485,0.353074,0.948085,0.302204,0.244883,0.0260831,0.0204304,0.00264442,0.00190002
8.083,0,0,4.74376,0.243359,1.02654,4.6349,0.353145,0.948088,0.323792,0.249173,0.0261616,0.0204426,0.00274788,0.00190114
8.087,0,0,4.74377,0.243369,1.02644,4.63495,0.353216,0.948091,0.310233,0.246654,0.0261526,0.0204548,0.00270451,0.00190236
8.092,0,0,4.74378,0.243379,1.0262,4.635,0.353287,0.948094,0.306338,0.246038,0.0261189,0.0204668,0.00266414,0.00190371
8.098,0,0,4.74378,0.243389,1.02657,4.63505,0.353358,0.948098,0.325003,0.249792,0.0262027,0.0204792,0.00276229,0.00190497
8.102,0,0,4.74379,0.243399,1.02635,4.6351,0.353429,0.948101,0.307002,0.246375,0.0261708,0.0204912,0.00268989,0.00190604
8.108,0,0,4.74379,0.243409,1.02617,4.63515,0.3535,0.948104,0.308404,0.246796,0.0261482,0.0205031,0.00267072,0.00190735
8.113,0,0,4.7438,0.243419,1.02651,4.6352,0.353571,0.948107,0.324382,0.250065,0.026226,0.0205157,0.00276052,0.00190885
8.118,0,0,4.74381,0.243429,1.02628,4.63525,0.353643,0.94811,0.306989,0.24673,0.0261922,0.0205275,0.0026887,0.00190977
8.123,0,0,4.74381,0.243439,1.02619,4.6353,0.353714,0.948113,0.311511,0.247769,0.0261872,0.0205395,0.00268874,0.0019111
8.128,0,0,4.74382,0.243449,1.02656,4.63536,0.353785,0.948117,0.325621,0.250683,0.0262702,0.0205522,0.00277445,0.00191267
8.133,0,0,4.74382,0.243459,1.02624,4.63541,0.353856,0.94812,0.304662,0.246596,0.0262189,0.0205638,0.00267943,0.00191325
8.138,0,0,4.74383,0.243469,1.02633,4.63546,0.353927,0.948123,0.317513,0.249309,0.0262489,0.0205761,0.0027213,0.00191477
8.144,0,0,4.74384,0.243479,1.02665,4.63551,0.353998,0.948126,0.324716,0.25084,0.0263223,0.0205889,0.00278091,0.00191618
8.148,0,0,4.74384,0.243489,1.02628,4.63556,0.354069,0.948129,0.303727,0.246708,0.0262615,0.0206002,0.00267584,0.00191644
8.153,0,0,4.74385,0.243499,1.02642,4.63561,0.35414,0.948133,0.319391,0.25002,0.0262998,0.0206127,0.00273094,0.00191817
8.158,0,0,4.74386,0.243509,1.02666,4.63566,0.354211,0.948136,0.323108,0.25086,0.0263595,0.0206254,0.00277437,0.00191959
8.163,0,0,4.74386,0.243519,1.02626,4.63571,0.354282,0.948139,0.303297,0.246936,0.0262931,0.0206365,0.00267035,0.00191971
8.168,0,0,4.74387,0.243529,1.02646,4.63576,0.354353,0.948142,0.321735,0.250853,0.0263433,0.0206492,0.00274266,0.00192179
8.173,0,0,4.74387,0.243539,1.0266,4.63581,0.354424,0.948145,0.320283,0.250644,0.0263825,0.0206618,0.00276122,0.00192308
8.178,0,0,4.74388,0.243549,1.02624,4.63587,0.354495,0.948148,0.304757,0.247567,0.026323,0.0206728,0.00267381,0.00192323
8.183,0,0,4.74389,0.243559,1.02647,4.63592,0.354566,0.948152,0.323185,0.251521,0.02638,0.0206857,0.00275233,0.00192557
8.188,0,0,4.74389,0.243569,1.02654,4.63597,0.354637,0.948155,0.318319,0.250602,0.0264045,0.020698,0.00275252,0.00192667
8.194,0,0,4.7439,0.243579,1.02615,4.63602,0.354708,0.948158,0.304345,0.247822,0.0263406,0.0207087,0.00266759,0.00192671
8.198,0,0,4.7439,0.243589,1.02649,4.63607,0.354779,0.948161,0.326697,0.252638,0.0264178,0.0207221,0.00277082,0.00192964
8.204,0,0,4.74391,0.243599,1.02645,4.63612,0.35485,0.948164,0.315475,0.250371,0.0264222,0.0207341,0.00274184,0.00193026
8.209,0,0,4.74392,0.243609,1.02618,4.63617,0.354922,0.948168,0.308381,0.249006,0.0263817,0.0207451,0.00268761,0.00193059
8.214,0,0,4.74392,0.243619,1.02652,4.63622,0.354993,0.948171,0.327259,0.25312,0.0264597,0.0207587,0.00278139,0.00193348
8.219,0,0,4.74393,0.243629,1.02643,4.63627,0.355064,0.948174,0.314254,0.25045,0.0264537,0.0207704,0.00273804,0.00193373
8.224,0,0,4.74393,0.243639,1.0262,4.63632,0.355135,0.948177,0.309898,0.249655,0.0264201,0.0207815,0.00269497,0.00193414
